Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,24.346527099609375,24.690128326416016,24.150184631347656,24.444698333740234,24.444698333740234,2119380
2020-01-03,24.591957092285156,24.739213943481445,23.855670928955078,24.101099014282227,24.101099014282227,1710355
2020-01-06,23.80658531188965,23.80658531188965,23.413898468017578,23.462984085083008,23.462984085083008,1855969
2020-01-07,23.512069702148438,23.75749969482422,23.119384765625,23.21755599975586,23.21755599975586,1469010
2020-01-08,23.16847038269043,23.413898468017578,22.97212791442871,23.07029914855957,23.07029914855957,1054525
2020-01-09,23.16847038269043,23.36481285095215,23.07029914855957,23.119384765625,23.119384765625,624546
2020-01-10,23.119384765625,23.413898468017578,23.07029914855957,23.413898468017578,23.413898468017578,819319
2020-01-13,23.462984085083008,23.561155319213867,23.26664161682129,23.512069702148438,23.512069702148438,483211
2020-01-14,23.659326553344727,23.75749969482422,23.413898468017578,23.512069702148438,23.512069702148438,595392
2020-01-15,23.462984085083008,23.561155319213867,23.26664161682129,23.31572723388672,23.31572723388672,493353
2020-01-16,23.31572723388672,23.855670928955078,23.119384765625,23.659326553344727,23.659326553344727,859162
2020-01-17,23.75749969482422,24.052013397216797,23.659326553344727,23.75749969482422,23.75749969482422,1275218
2020-01-20,23.80658531188965,23.953842163085938,23.659326553344727,23.953842163085938,23.953842163085938,991970
2020-01-30,22.088584899902344,22.62852668762207,21.597726821899414,21.597726821899414,21.597726821899414,2436840
2020-01-31,21.597726821899414,22.088584899902344,20.910526275634766,21.401382446289062,21.401382446289062,1221569
2020-02-03,20.026981353759766,20.125154495239258,19.290695190429688,19.732467651367188,19.732467651367188,1770512
2020-02-04,22.87395668029785,23.02121353149414,20.910526275634766,20.910526275634766,20.910526275634766,1279078
2020-02-05,21.008697509765625,21.057783126831055,20.566925048828125,20.812353134155273,20.812353134155273,895330
2020-02-06,20.861440658569336,21.499555587768555,20.861440658569336,21.155954360961914,21.155954360961914,793059
2020-02-07,21.106868743896484,21.106868743896484,20.665096282958984,20.812353134155273,20.812353134155273,658109
2020-02-10,20.125154495239258,20.616010665893555,20.076068878173828,20.468753814697266,20.468753814697266,595575
2020-02-11,20.763269424438477,20.861440658569336,20.616010665893555,20.714183807373047,20.714183807373047,351975
2020-02-12,20.714183807373047,21.303211212158203,20.714183807373047,21.254125595092773,21.254125595092773,925926
2020-02-13,21.303211212158203,21.794069290161133,21.303211212158203,21.499555587768555,21.499555587768555,1100601
2020-02-14,21.499555587768555,21.695898056030273,21.303211212158203,21.401382446289062,21.401382446289062,401280
2020-02-17,21.450468063354492,21.450468063354492,21.205039978027344,21.205039978027344,21.205039978027344,436246
2020-02-18,21.205039978027344,21.499555587768555,21.106868743896484,21.254125595092773,21.254125595092773,463102
2020-02-19,21.254125595092773,21.499555587768555,21.205039978027344,21.352298736572266,21.352298736572266,371118
2020-02-20,21.499555587768555,21.646812438964844,21.205039978027344,21.254125595092773,21.254125595092773,408902
2020-02-21,21.205039978027344,21.303211212158203,21.008697509765625,21.106868743896484,21.106868743896484,333184
2020-02-24,21.008697509765625,21.646812438964844,21.008697509765625,21.254125595092773,21.254125595092773,1243323
2020-02-25,20.861440658569336,21.057783126831055,20.714183807373047,20.959611892700195,20.959611892700195,530070
2020-02-26,20.665096282958984,21.155954360961914,20.665096282958984,20.910526275634766,20.910526275634766,312579
