Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,10.75,10.800000190734863,10.699999809265137,10.800000190734863,9.6885404586792,260332
2020-01-03,10.899999618530273,10.899999618530273,10.5,10.5,9.419414520263672,1324090
2020-01-06,10.5,10.5,10.25,10.25,9.19514274597168,764841
2020-01-07,10.300000190734863,10.350000381469727,10.199999809265137,10.25,9.19514274597168,707186
2020-01-08,10.199999809265137,10.25,10.149999618530273,10.199999809265137,9.150288581848145,564286
2020-01-09,10.25,10.300000190734863,10.199999809265137,10.25,9.19514274597168,422463
2020-01-10,10.300000190734863,10.350000381469727,10.25,10.25,9.19514274597168,337096
2020-01-13,10.300000190734863,10.350000381469727,10.050000190734863,10.350000381469727,9.28485107421875,681145
2020-01-14,10.350000381469727,10.399999618530273,10.25,10.300000190734863,9.239996910095215,421719
2020-01-15,10.350000381469727,10.350000381469727,10.199999809265137,10.300000190734863,9.239996910095215,555093
2020-01-16,10.350000381469727,10.350000381469727,10.25,10.300000190734863,9.239996910095215,269328
2020-01-17,10.300000190734863,10.399999618530273,10.25,10.300000190734863,9.239996910095215,420170
2020-01-20,10.300000190734863,10.350000381469727,10.25,10.25,9.19514274597168,591134
2020-01-30,9.899999618530273,9.960000038146973,9.239999771118164,9.25,8.298054695129395,2547152
2020-01-31,9.130000114440918,9.430000305175781,9.130000114440918,9.380000114440918,8.414676666259766,862500
2020-02-03,9.100000381469727,9.100000381469727,8.600000381469727,8.829999923706055,7.921278953552246,1418102
2020-02-04,10.649999618530273,10.800000190734863,9.0600004196167,9.0600004196167,8.127609252929688,664462
2020-02-05,9.180000305175781,9.180000305175781,9.0600004196167,9.130000114440918,8.19040584564209,314269
2020-02-06,9.199999809265137,9.430000305175781,9.199999809265137,9.390000343322754,8.4236478805542,729101
2020-02-07,9.380000114440918,9.390000343322754,9.149999618530273,9.15999984741211,8.217317581176758,541860
2020-02-10,9.0,9.229999542236328,8.920000076293945,9.199999809265137,8.253201484680176,421369
2020-02-11,9.270000457763672,9.270000457763672,9.130000114440918,9.199999809265137,8.253201484680176,231215
2020-02-12,9.199999809265137,9.319999694824219,9.199999809265137,9.279999732971191,8.324967384338379,255027
2020-02-13,9.3100004196167,9.369999885559082,9.199999809265137,9.239999771118164,8.289083480834961,447390
2020-02-14,9.300000190734863,9.300000190734863,9.210000038146973,9.279999732971191,8.324967384338379,122906
2020-02-17,9.279999732971191,9.279999732971191,9.140000343322754,9.15999984741211,8.217317581176758,195410
