Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,28.049999237060547,28.700000762939453,27.799999237060547,28.649999618530273,24.527219772338867,11393924
2020-01-03,28.5,28.5,27.600000381469727,27.600000381469727,23.62831687927246,2585317
2020-01-06,27.0,27.0,25.549999237060547,25.549999237060547,21.873313903808594,3456589
2020-01-07,24.0,24.25,23.799999237060547,24.25,20.760387420654297,8816924
2020-01-08,24.0,24.100000381469727,23.049999237060547,23.049999237060547,19.73306655883789,4137337
2020-01-09,23.700000762939453,23.700000762939453,23.100000381469727,23.100000381469727,19.7758731842041,2159879
2020-01-10,23.350000381469727,23.399999618530273,23.149999618530273,23.25,19.90428924560547,1000219
2020-01-13,23.450000762939453,23.450000762939453,23.049999237060547,23.049999237060547,19.73306655883789,1495808
2020-01-14,23.200000762939453,23.450000762939453,23.149999618530273,23.399999618530273,20.03270149230957,1780967
2020-01-15,23.5,23.549999237060547,23.200000762939453,23.25,19.90428924560547,953121
2020-01-16,23.299999237060547,23.299999237060547,23.100000381469727,23.149999618530273,19.81867790222168,774577
2020-01-17,23.200000762939453,23.450000762939453,23.200000762939453,23.299999237060547,19.947093963623047,1027785
2020-01-20,23.350000381469727,23.350000381469727,23.100000381469727,23.149999618530273,19.81867790222168,614312
2020-01-30,21.299999237060547,22.0,20.850000381469727,20.850000381469727,17.849651336669922,2298259
2020-01-31,20.850000381469727,21.399999618530273,20.700000762939453,21.149999618530273,18.106481552124023,1756431
2020-02-03,20.899999618530273,23.25,20.799999237060547,23.25,19.90428924560547,3100935
2020-02-04,24.899999618530273,24.899999618530273,23.399999618530273,23.399999618530273,20.03270149230957,3766615
2020-02-05,23.350000381469727,23.5,23.100000381469727,23.149999618530273,19.81867790222168,1044592
2020-02-06,25.0,25.0,23.75,23.950000762939453,20.503559112548828,4049510
2020-02-07,23.799999237060547,23.899999618530273,23.5,23.5,20.11831283569336,1078585
2020-02-10,23.899999618530273,24.299999237060547,23.299999237060547,23.75,20.33233642578125,1635446
2020-02-11,23.649999618530273,24.149999618530273,23.649999618530273,23.75,20.33233642578125,1202375
2020-02-12,23.700000762939453,24.049999237060547,23.549999237060547,24.0,20.546361923217773,1093124
2020-02-13,24.149999618530273,24.350000381469727,23.799999237060547,23.799999237060547,20.375139236450195,1297685
2020-02-14,23.899999618530273,24.049999237060547,23.899999618530273,24.0,20.546361923217773,584575
2020-02-17,24.0,24.0,23.700000762939453,23.899999618530273,20.460752487182617,620278
2020-02-18,23.75,23.899999618530273,23.5,23.549999237060547,20.161117553710938,593996
2020-02-19,23.600000381469727,23.950000762939453,23.600000381469727,23.75,20.33233642578125,592095
2020-02-20,23.950000762939453,24.049999237060547,23.799999237060547,23.850000381469727,20.41794776916504,372200
2020-02-21,23.75,23.899999618530273,23.649999618530273,23.700000762939453,20.289533615112305,482737
2020-02-24,23.5,23.899999618530273,23.5,23.75,20.33233642578125,610269
2020-02-25,23.299999237060547,23.850000381469727,23.299999237060547,23.649999618530273,20.246726989746094,808661
2020-02-26,23.600000381469727,24.350000381469727,23.600000381469727,24.100000381469727,20.63197135925293,1672558
2020-02-27,24.200000762939453,24.549999237060547,23.75,23.75,20.33233642578125,1539116
2020-03-02,23.5,24.049999237060547,23.299999237060547,23.75,20.33233642578125,1102613
2020-03-03,24.0,24.200000762939453,23.850000381469727,23.950000762939453,20.503559112548828,716057
2020-03-04,23.700000762939453,23.899999618530273,23.549999237060547,23.649999618530273,20.246726989746094,567307
2020-03-05,23.649999618530273,23.799999237060547,23.5,23.649999618530273,20.246726989746094,557074
2020-03-06,23.5,23.649999618530273,23.350000381469727,23.350000381469727,19.989898681640625,535299
2020-03-09,23.299999237060547,24.399999618530273,23.100000381469727,23.5,20.11831283569336,2270779
2020-03-10,23.100000381469727,23.600000381469727,23.100000381469727,23.450000762939453,20.07550621032715,1070609
2020-03-11,23.299999237060547,23.450000762939453,23.100000381469727,23.100000381469727,19.7758731842041,907047
2020-03-12,23.049999237060547,23.299999237060547,22.850000381469727,22.850000381469727,19.561847686767578,2783244
2020-03-13,20.649999618530273,21.200000762939453,20.600000381469727,20.899999618530273,17.892454147338867,1354520
2020-03-16,21.0,21.200000762939453,18.850000381469727,18.850000381469727,16.137454986572266,2126714
2020-03-17,18.200000762939453,18.5,17.450000762939453,17.600000381469727,15.067334175109863,1260020
2020-03-18,17.299999237060547,17.600000381469727,16.299999237060547,16.299999237060547,13.954402923583984,1428832
2020-03-19,15.5,15.550000190734863,14.699999809265137,14.699999809265137,12.584646224975586,2232051
2020-03-20,14.699999809265137,16.049999237060547,14.699999809265137,15.699999809265137,13.44074535369873,1738883
2020-03-23,15.149999618530273,15.350000381469727,14.850000381469727,15.199999809265137,13.0126953125,467574
2020-03-24,15.399999618530273,16.299999237060547,15.399999618530273,16.100000381469727,13.783185005187988,590017
2020-03-25,16.850000381469727,17.100000381469727,16.5,16.549999237060547,14.168428421020508,936443
2020-03-26,16.799999237060547,16.799999237060547,16.149999618530273,16.549999237060547,14.168428421020508,707172
2020-03-27,16.899999618530273,17.049999237060547,16.549999237060547,16.649999618530273,14.25403881072998,701985
2020-03-30,16.450000762939453,18.299999237060547,16.25,18.299999237060547,15.666600227355957,1765648
2020-03-31,18.850000381469727,18.850000381469727,17.549999237060547,17.600000381469727,15.067334175109863,2459198
2020-04-01,17.600000381469727,17.75,17.450000762939453,17.649999618530273,15.110137939453125,546074
2020-04-06,17.899999618530273,17.899999618530273,17.399999618530273,17.700000762939453,15.152941703796387,460325
2020-04-07,17.899999618530273,18.700000762939453,17.899999618530273,18.299999237060547,15.666600227355957,1209337
