Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,48.305442810058594,49.46847915649414,48.305442810058594,49.08408737182617,45.27470779418945,65400
2020-01-03,49.43891143798828,49.43891143798828,48.7292594909668,48.886962890625,45.09287643432617,136729
2020-01-06,48.29558563232422,48.78839874267578,47.329673767089844,48.08860778808594,44.35647964477539,174914
2020-01-07,47.999900817871094,48.05903625488281,46.6298828125,47.30996322631836,43.638267517089844,214577
2020-01-08,47.1226921081543,47.55636978149414,45.88080596923828,46.22577667236328,42.63822555541992,226995
2020-01-09,46.324337005615234,47.300106048583984,44.362945556640625,46.61016845703125,42.99278259277344,210079
2020-01-10,46.18635177612305,47.30996322631836,45.84138107299805,46.284912109375,42.692771911621094,90856
2020-01-13,47.26068115234375,47.26068115234375,45.68368148803711,46.46232604980469,42.856414794921875,140402
2020-01-14,46.45246887207031,47.26068115234375,46.27505874633789,46.63973617553711,43.02005386352539,67997
2020-01-15,47.250823974609375,47.250823974609375,45.85123825073242,45.9793701171875,42.41094207763672,103409
2020-01-16,46.314483642578125,46.314483642578125,45.29928970336914,45.43727493286133,41.91091537475586,170489
2020-01-17,45.673824310302734,47.26068115234375,45.54569625854492,47.250823974609375,43.583717346191406,151868
2020-01-20,46.866432189941406,47.20154571533203,46.27505874633789,47.20154571533203,43.53826141357422,173934
2020-01-30,46.12721252441406,46.12721252441406,41.208946228027344,41.396217346191406,38.1834831237793,730891
2020-01-31,41.38636016845703,43.791282653808594,41.208946228027344,41.396217346191406,38.1834831237793,574062
2020-02-03,40.26274871826172,40.31203079223633,36.47795104980469,38.3703498840332,35.39244842529297,577813
2020-02-04,38.33092498779297,39.543243408203125,38.311214447021484,39.316551208496094,36.26521301269531,239289
2020-02-05,39.40525436401367,41.396217346191406,39.00114822387695,39.967063903808594,36.86524200439453,318728
2020-02-06,40.26274871826172,40.30217361450195,39.316551208496094,39.53338623046875,36.46522521972656,181755
2020-02-07,39.53338623046875,39.53338623046875,39.53338623046875,39.53338623046875,36.46522521972656,0
2020-02-10,38.4393424987793,38.537906646728516,37.00033187866211,38.4393424987793,35.45608901977539,235756
2020-02-11,38.02538299560547,39.05043029785156,38.02538299560547,38.4393424987793,35.45608901977539,75717
2020-02-12,38.70546340942383,41.49477767944336,38.70546340942383,40.6274299621582,37.474365234375,216891
2020-02-13,40.903404235839844,42.450836181640625,40.903404235839844,42.184715270996094,38.910789489746094,261905
2020-02-14,42.86479568481445,43.357608795166016,41.40607452392578,43.07177734375,39.72900390625,249986
2020-02-17,42.97321701049805,42.97321701049805,41.69190216064453,42.381839752197266,39.092613220214844,77641
2020-02-18,41.60319900512695,42.27342224121094,40.67671203613281,40.903404235839844,37.728919982910156,169709
2020-02-19,40.18389892578125,41.800323486328125,40.18389892578125,41.28779983520508,38.08348083496094,89689
2020-02-20,40.903404235839844,41.93830871582031,40.903404235839844,41.3469352722168,38.13802719116211,70513
2020-02-21,40.65699768066406,41.98759078979492,40.58800506591797,41.199092864990234,38.00165939331055,51240
2020-02-24,40.41059112548828,41.35679244995117,38.942012786865234,40.03605651855469,36.92888641357422,151194
2020-02-25,38.87302017211914,39.927635192871094,37.936676025390625,39.42496871948242,36.3652229309082,98485
2020-02-26,38.82373809814453,39.927635192871094,38.70546340942383,39.543243408203125,36.47431564331055,185507
